u_id,assoc,sport
100654,NCAA,MFB
100654,NCAA,MBB
100654,NCAA,WBB
100654,NCAA,MBA
100654,NCAA,MTR
100654,NCAA,WTR
100663,NCAA,MFB
100663,NCAA,MBB
100663,NCAA,WBB
100663,NCAA,MBA
100663,NCAA,MTR
100663,NCAA,WTR
100706,NCAA,MBB
100706,NCAA,WBB
100706,NCAA,MBA
100706,NCAA,MTR
100706,NCAA,WTR
100724,NCAA,MFB
100724,NCAA,MBB
100724,NCAA,WBB
100724,NCAA,MBA
100724,NCAA,MTR
100724,NCAA,WTR
100751,NCAA,MFB
100751,NCAA,MBB
100751,NCAA,WBB
100751,NCAA,MBA
100751,NCAA,MTR
100751,NCAA,WTR
100830,NCAA,MBB
100830,NCAA,WBB
100830,NCAA,MBA
100830,NCAA,MTR
100830,NCAA,WTR
100858,NCAA,MFB
100858,NCAA,MBB
100858,NCAA,WBB
100858,NCAA,MBA
100858,NCAA,MTR
100858,NCAA,WTR
100937,NCAA,MFB
100937,NCAA,MBB
100937,NCAA,WBB
100937,NCAA,MBA
100937,NCAA,MTR
100937,NCAA,WTR
101189,NAIA,MFB
101189,NAIA,MBB
101189,NAIA,WBB
101189,NAIA,MBA
101435,NCAA,MFB
101435,NCAA,MBB
101435,NCAA,WBB
101435,NCAA,MBA
101435,NCAA,MTR
101435,NCAA,WTR
101480,NCAA,MFB
101480,NCAA,MBB
101480,NCAA,WBB
101480,NCAA,MBA
101480,NCAA,MTR
101480,NCAA,WTR
101587,NCAA,MFB
101587,NCAA,MBB
101587,NCAA,WBB
101587,NCAA,MBA
101587,NCAA,MTR
101587,NCAA,WTR
101675,NCAA,MFB
101675,NCAA,MBB
101675,NCAA,WBB
101675,NCAA,MBA
101675,NCAA,MTR
101675,NCAA,WTR
101693,NAIA,MBB
101693,NAIA,WBB
101693,NAIA,MBA
101693,NAIA,MTR
101693,NAIA,WTR
101709,NCAA,MBB
101709,NCAA,WBB
101709,NCAA,MBA
101709,NCAA,MTR
101709,NCAA,WTR
101879,NCAA,MFB
101879,NCAA,MBB
101879,NCAA,WBB
101879,NCAA,MBA
101879,NCAA,MTR
101879,NCAA,WTR
101912,NAIA,MBB
101912,NAIA,WBB
101912,NAIA,MBA
102049,NCAA,MFB
102049,NCAA,MBB
102049,NCAA,WBB
102049,NCAA,MBA
102049,NCAA,MTR
102049,NCAA,WTR
102094,NCAA,MFB
102094,NCAA,MBB
102094,NCAA,WBB
102094,NCAA,MBA
102094,NCAA,MTR
102094,NCAA,WTR
102234,NCAA,MBB
102234,NCAA,WBB
102234,NCAA,MBA
102234,NCAA,MTR
102234,NCAA,WTR
102270,NAIA,MBB
102270,NAIA,WBB
102270,NAIA,MBA
102270,NAIA,MTR
102270,NAIA,WTR
102298,NAIA,MBB
102298,NAIA,WBB
102298,NAIA,MBA
102298,NAIA,MTR
102298,NAIA,WTR
102368,NCAA,MFB
102368,NCAA,MBB
102368,NCAA,WBB
102368,NCAA,MBA
102368,NCAA,MTR
102368,NCAA,WTR
102377,NCAA,MFB
102377,NCAA,MBB
102377,NCAA,WBB
102377,NCAA,MBA
102377,NCAA,MTR
102377,NCAA,WTR
102553,NCAA,MBB
102553,NCAA,WBB
102553,NCAA,MTR
102553,NCAA,WTR
102614,NCAA,MBB
102614,NCAA,WBB
102614,NCAA,MTR
102614,NCAA,WTR
104151,NCAA,MFB
104151,NCAA,MBB
104151,NCAA,WBB
104151,NCAA,MBA
104151,NCAA,MTR
104151,NCAA,WTR
104179,NCAA,MFB
104179,NCAA,MBB
104179,NCAA,WBB
104179,NCAA,MBA
104179,NCAA,MTR
104179,NCAA,WTR
104586,NAIA,MBB
104586,NAIA,WBB
104586,NAIA,MBA
104586,NAIA,MTR
104586,NAIA,WTR
104717,NCAA,MBB
104717,NCAA,WBB
104717,NCAA,MBA
104717,NCAA,MTR
104717,NCAA,WTR
105330,NCAA,MFB
105330,NCAA,MBB
105330,NCAA,WBB
105330,NCAA,MTR
105330,NCAA,WTR
105899,NAIA,MFB
105899,NAIA,MBB
105899,NAIA,WBB
105899,NAIA,MBA
105899,NAIA,MTR
105899,NAIA,WTR
106245,NCAA,MBB
106245,NCAA,WBB
106245,NCAA,MBA
106245,NCAA,MTR
106245,NCAA,WTR
106306,NAIA,MFB
106306,NAIA,MBB
106306,NAIA,WBB
106306,NAIA,MBA
106306,NAIA,MTR
106306,NAIA,WTR
106342,NCAA,MFB
106342,NCAA,MBB
106342,NCAA,WBB
106342,NCAA,MBA
106342,NCAA,MTR
106342,NCAA,WTR
106397,NCAA,MFB
106397,NCAA,MBB
106397,NCAA,WBB
106397,NCAA,MBA
106397,NCAA,MTR
106397,NCAA,WTR
106412,NCAA,MFB
106412,NCAA,MBB
106412,NCAA,WBB
106412,NCAA,MBA
106412,NCAA,MTR
106412,NCAA,WTR
106458,NCAA,MFB
106458,NCAA,MBB
106458,NCAA,WBB
106458,NCAA,MBA
106458,NCAA,MTR
106458,NCAA,WTR
106467,NCAA,MFB
106467,NCAA,MBB
106467,NCAA,WBB
106467,NCAA,MBA
106467,NCAA,MTR
106467,NCAA,WTR
106485,NCAA,MFB
106485,NCAA,MBB
106485,NCAA,WBB
106485,NCAA,MBA
106485,NCAA,MTR
106485,NCAA,WTR
106704,NCAA,MFB
106704,NCAA,MBB
106704,NCAA,WBB
106704,NCAA,MBA
106704,NCAA,MTR
106704,NCAA,WTR
106713,NAIA,MBB
106713,NAIA,WBB
106713,NAIA,MBA
106713,NAIA,MTR
106713,NAIA,WTR
106810,NAIA,MBB
106810,NAIA,WBB
106810,NAIA,MBA
106810,NAIA,MTR
106810,NAIA,WTR
107044,NCAA,MFB
107044,NCAA,MBB
107044,NCAA,WBB
107044,NCAA,MBA
107044,NCAA,MTR
107044,NCAA,WTR
107071,NCAA,MFB
107071,NCAA,MBB
107071,NCAA,WBB
107071,NCAA,MBA
107071,NCAA,MTR
107071,NCAA,WTR
107080,NCAA,MFB
107080,NCAA,MBB
107080,NCAA,WBB
107080,NCAA,MBA
107080,NCAA,MTR
107080,NCAA,WTR
107141,NAIA,MBB
107141,NAIA,WBB
107141,NAIA,MTR
107141,NAIA,WTR
107512,NCAA,MFB
107512,NCAA,MBB
107512,NCAA,WBB
107512,NCAA,MBA
107512,NCAA,MTR
107512,NCAA,WTR
107558,NCAA,MBB
107558,NCAA,WBB
107558,NCAA,MBA
107558,NCAA,MTR
107558,NCAA,WTR
107600,NAIA,MBB
107600,NAIA,WBB
107600,NAIA,MBA
107600,NAIA,MTR
107600,NAIA,WTR
107877,NAIA,MBB
107877,NAIA,WBB
107877,NAIA,MBA
107877,NAIA,MTR
107877,NAIA,WTR
107983,NCAA,MFB
107983,NCAA,MBB
107983,NCAA,WBB
107983,NCAA,MBA
107983,NCAA,MTR
107983,NCAA,WTR
108092,NCAA,MBB
108092,NCAA,WBB
108092,NCAA,MBA
108092,NCAA,MTR
108092,NCAA,WTR
108232,NCAA,MBB
108232,NCAA,WBB
108232,NCAA,MBA
108232,NCAA,MTR
108232,NCAA,WTR
109785,NCAA,MBB
109785,NCAA,WBB
109785,NCAA,MBA
109785,NCAA,MTR
109785,NCAA,WTR
110097,NCAA,MBB
110097,NCAA,WBB
110097,NCAA,MBA
110097,NCAA,MTR
110097,NCAA,WTR
110361,NCAA,MBB
110361,NCAA,WBB
110361,NCAA,MBA
110361,NCAA,MTR
110361,NCAA,WTR
110404,NCAA,MBB
110404,NCAA,WBB
110404,NCAA,MBA
110404,NCAA,MTR
110404,NCAA,WTR
110413,NCAA,MFB
110413,NCAA,MBB
110413,NCAA,WBB
110413,NCAA,MBA
110413,NCAA,MTR
110413,NCAA,WTR
110422,NCAA,MFB
110422,NCAA,MBB
110422,NCAA,WBB
110422,NCAA,MBA
110422,NCAA,MTR
110422,NCAA,WTR
110486,NCAA,MBB
110486,NCAA,WBB
110486,NCAA,MBA
110486,NCAA,MTR
110486,NCAA,WTR
110495,NCAA,MBB
110495,NCAA,WBB
110495,NCAA,MBA
110495,NCAA,MTR
110495,NCAA,WTR
110510,NCAA,MBB
110510,NCAA,WBB
110510,NCAA,MBA
110510,NCAA,MTR
110510,NCAA,WTR
110529,NCAA,MBB
110529,NCAA,WBB
110529,NCAA,MBA
110529,NCAA,MTR
110529,NCAA,WTR
110538,NCAA,MBB
110538,NCAA,WBB
110538,NCAA,MBA
110538,NCAA,MTR
110538,NCAA,WTR
110547,NCAA,MBB
110547,NCAA,WBB
110547,NCAA,MBA
110547,NCAA,MTR
110547,NCAA,WTR
110556,NCAA,MFB
110556,NCAA,MBB
110556,NCAA,WBB
110556,NCAA,MBA
110556,NCAA,MTR
110556,NCAA,WTR
110565,NCAA,MBB
110565,NCAA,WBB
110565,NCAA,MBA
110565,NCAA,MTR
110565,NCAA,WTR
110574,NCAA,MBB
110574,NCAA,WBB
110574,NCAA,MBA
110574,NCAA,MTR
110574,NCAA,WTR
110583,NCAA,MBB
110583,NCAA,WBB
110583,NCAA,MBA
110583,NCAA,MTR
110583,NCAA,WTR
110592,NCAA,MBB
110592,NCAA,WBB
110592,NCAA,MBA
110592,NCAA,MTR
110592,NCAA,WTR
110608,NCAA,MBB
110608,NCAA,WBB
110608,NCAA,MBA
110608,NCAA,MTR
110608,NCAA,WTR
110617,NCAA,MFB
110617,NCAA,MBB
110617,NCAA,WBB
110617,NCAA,MBA
110617,NCAA,MTR
110617,NCAA,WTR
110635,NCAA,MFB
110635,NCAA,MBB
110635,NCAA,WBB
110635,NCAA,MBA
110635,NCAA,MTR
110635,NCAA,WTR
110644,NCAA,MFB
110644,NCAA,MBB
110644,NCAA,WBB
110644,NCAA,MBA
110644,NCAA,MTR
110644,NCAA,WTR
110653,NCAA,MBB
110653,NCAA,WBB
110653,NCAA,MBA
110653,NCAA,MTR
110653,NCAA,WTR
110662,NCAA,MFB
110662,NCAA,MBB
110662,NCAA,WBB
110662,NCAA,MBA
110662,NCAA,MTR
110662,NCAA,WTR
110671,NCAA,MBB
110671,NCAA,WBB
110671,NCAA,MBA
110671,NCAA,MTR
110671,NCAA,WTR
110680,NCAA,MBB
110680,NCAA,WBB
110680,NCAA,MBA
110680,NCAA,MTR
110680,NCAA,WTR
110705,NCAA,MBB
110705,NCAA,WBB
110705,NCAA,MBA
110705,NCAA,MTR
110705,NCAA,WTR
110714,NCAA,MBB
110714,NCAA,WBB
110714,NCAA,MTR
110714,NCAA,WTR
111188,NAIA,MBB
111188,NAIA,WBB
111188,NAIA,MTR
111188,NAIA,WTR
111948,NCAA,MFB
111948,NCAA,MBB
111948,NCAA,WBB
111948,NCAA,MBA
111948,NCAA,MTR
111948,NCAA,WTR
112075,NCAA,MBB
112075,NCAA,WBB
112075,NCAA,MBA
112075,NCAA,MTR
112075,NCAA,WTR
112084,NAIA,MBB
112084,NAIA,WBB
112084,NAIA,MBA
112084,NAIA,MTR
112084,NAIA,WTR
112260,NCAA,MFB
112260,NCAA,MBB
112260,NCAA,WBB
112260,NCAA,MBA
112260,NCAA,MTR
112260,NCAA,WTR
113698,NCAA,MBB
113698,NCAA,WBB
113698,NCAA,MTR
113698,NCAA,WTR
114813,NCAA,MBB
114813,NCAA,WBB
114813,NCAA,MBA
114813,NCAA,MTR
114813,NCAA,WTR
115409,NCAA,MFB
115409,NCAA,MBB
115409,NCAA,WBB
115409,NCAA,MBA
115409,NCAA,MTR
115409,NCAA,WTR
115728,NCAA,MBB
115728,NCAA,WBB
115728,NCAA,MBA
115728,NCAA,MTR
115728,NCAA,WTR
115755,NCAA,MFB
115755,NCAA,MBB
115755,NCAA,WBB
115755,NCAA,MTR
115755,NCAA,WTR
117104,NAIA,MBB
117104,NAIA,WBB
117104,NAIA,MTR
117104,NAIA,WTR
117140,NCAA,MFB
117140,NCAA,MBB
117140,NCAA,WBB
117140,NCAA,MBA
117140,NCAA,MTR
117140,NCAA,WTR
117627,NAIA,MBB
117627,NAIA,WBB
117627,NAIA,MBA
117627,NAIA,MTR
117627,NAIA,WTR
117751,NAIA,MBB
117751,NAIA,WBB
117751,NAIA,MBA
117751,NAIA,MTR
117751,NAIA,WTR
117946,NCAA,MBB
117946,NCAA,WBB
117946,NCAA,MBA
117946,NCAA,MTR
117946,NCAA,WTR
118541,NAIA,MBA
118541,NAIA,MTR
118541,NAIA,WTR
118684,NCAA,MBB
118684,NCAA,WBB
118684,NCAA,MBA
118693,NAIA,MBB
118693,NAIA,WBB
118693,NAIA,MBA
118693,NAIA,MTR
118693,NAIA,WTR
120254,NCAA,MBB
120254,NCAA,WBB
120254,NCAA,MBA
120254,NCAA,MTR
120254,NCAA,WTR
120537,NAIA,MBB
120537,NAIA,WBB
120537,NAIA,MBA
120537,NAIA,MTR
120537,NAIA,WTR
120865,NAIA,MBB
120865,NAIA,WBB
120865,NAIA,MTR
120865,NAIA,WTR
120883,NCAA,MBB
120883,NCAA,WBB
120883,NCAA,MBA
120883,NCAA,MTR
120883,NCAA,WTR
121150,NCAA,MBB
121150,NCAA,WBB
121150,NCAA,MBA
121150,NCAA,MTR
121150,NCAA,WTR
121257,NCAA,MFB
121257,NCAA,MBB
121257,NCAA,WBB
121257,NCAA,MBA
121257,NCAA,MTR
121257,NCAA,WTR
121309,NCAA,MBB
121309,NCAA,WBB
121309,NCAA,MBA
121309,NCAA,MTR
121309,NCAA,WTR
121345,NCAA,MFB
121345,NCAA,MBB
121345,NCAA,WBB
121345,NCAA,MBA
121345,NCAA,MTR
121345,NCAA,WTR
121691,NCAA,MFB
121691,NCAA,MBB
121691,NCAA,WBB
121691,NCAA,MBA
121691,NCAA,MTR
121691,NCAA,WTR
122409,NCAA,MFB
122409,NCAA,MBB
122409,NCAA,WBB
122409,NCAA,MBA
122409,NCAA,MTR
122409,NCAA,WTR
122436,NCAA,MFB
122436,NCAA,MBB
122436,NCAA,WBB
122436,NCAA,MBA
122436,NCAA,MTR
122436,NCAA,WTR
122597,NCAA,MBB
122597,NCAA,WBB
122597,NCAA,MBA
122597,NCAA,MTR
122597,NCAA,WTR
122612,NCAA,MBB
122612,NCAA,WBB
122612,NCAA,MBA
122612,NCAA,MTR
122612,NCAA,WTR
122728,NAIA,MBB
122728,NAIA,WBB
122728,NAIA,MBA
122728,NAIA,MTR
122728,NAIA,WTR
122755,NCAA,MFB
122755,NCAA,MBB
122755,NCAA,WBB
122755,NCAA,MBA
122755,NCAA,MTR
122755,NCAA,WTR
122931,NCAA,MBB
122931,NCAA,WBB
122931,NCAA,MBA
122931,NCAA,MTR
122931,NCAA,WTR
123165,NCAA,MFB
123165,NCAA,MBB
123165,NCAA,WBB
123165,NCAA,MBA
123165,NCAA,MTR
123165,NCAA,WTR
123457,NAIA,MBB
123457,NAIA,WBB
123457,NAIA,MBA
123457,NAIA,MTR
123457,NAIA,WTR
123554,NCAA,MBB
123554,NCAA,WBB
123554,NCAA,MBA
123554,NCAA,MTR
123554,NCAA,WTR
123572,NCAA,MBB
123572,NCAA,WBB
123572,NCAA,MBA
123572,NCAA,MTR
123572,NCAA,WTR
123651,NAIA,MBB
123651,NAIA,WBB
123651,NAIA,MBA
123651,NAIA,MTR
123651,NAIA,WTR
123961,NCAA,MFB
123961,NCAA,MBB
123961,NCAA,WBB
123961,NCAA,MBA
123961,NCAA,MTR
123961,NCAA,WTR
125727,NAIA,MBB
125727,NAIA,WBB
125727,NAIA,MBA
125727,NAIA,MTR
125727,NAIA,WTR
125763,NCAA,MFB
125763,NCAA,MBB
125763,NCAA,WBB
125763,NCAA,MBA
125763,NCAA,MTR
125763,NCAA,WTR
126182,NCAA,MFB
126182,NCAA,MBB
126182,NCAA,WBB
126182,NCAA,MBA
126182,NCAA,MTR
126182,NCAA,WTR
126580,NCAA,MBB
126580,NCAA,WBB
126580,NCAA,MBA
126580,NCAA,MTR
126580,NCAA,WTR
126614,NCAA,MFB
126614,NCAA,MBB
126614,NCAA,WBB
126614,NCAA,MTR
126614,NCAA,WTR
126669,NCAA,MBB
126669,NCAA,WBB
126669,NCAA,MBA
126669,NCAA,MTR
126669,NCAA,WTR
126678,NCAA,MBB
126678,NCAA,WBB
126678,NCAA,MTR
126678,NCAA,WTR
126775,NCAA,MFB
126775,NCAA,MBB
126775,NCAA,WBB
126775,NCAA,MBA
126775,NCAA,MTR
126775,NCAA,WTR
126818,NCAA,MFB
126818,NCAA,MBB
126818,NCAA,WBB
126818,NCAA,MTR
126818,NCAA,WTR
127060,NCAA,MBB
127060,NCAA,WBB
127185,NCAA,MFB
127185,NCAA,MBB
127185,NCAA,WBB
127185,NCAA,MTR
127185,NCAA,WTR
127556,NCAA,MFB
127556,NCAA,MBB
127556,NCAA,WBB
127556,NCAA,MBA
127556,NCAA,MTR
127556,NCAA,WTR
127565,NCAA,MBB
127565,NCAA,WBB
127565,NCAA,MBA
127565,NCAA,MTR
127565,NCAA,WTR
127741,NCAA,MFB
127741,NCAA,MBB
127741,NCAA,WBB
127741,NCAA,MBA
127741,NCAA,MTR
127741,NCAA,WTR
127918,NCAA,MBB
127918,NCAA,WBB
127918,NCAA,MBA
127918,NCAA,MTR
127918,NCAA,WTR
128106,NCAA,MFB
128106,NCAA,MBB
128106,NCAA,WBB
128106,NCAA,MBA
128106,NCAA,MTR
128106,NCAA,WTR
128328,NCAA,MFB
128328,NCAA,MBB
128328,NCAA,WBB
128328,NCAA,MBA
128328,NCAA,MTR
128328,NCAA,WTR
128391,NCAA,MFB
128391,NCAA,MBB
128391,NCAA,WBB
128391,NCAA,MTR
128391,NCAA,WTR
128498,NCAA,MBB
128498,NCAA,WBB
128498,NCAA,MBA
128744,NCAA,MBB
128744,NCAA,WBB
128744,NCAA,MBA
128744,NCAA,MTR
128744,NCAA,WTR
128771,NCAA,MFB
128771,NCAA,MBB
128771,NCAA,WBB
128771,NCAA,MBA
128771,NCAA,MTR
128771,NCAA,WTR
128902,NCAA,MBB
128902,NCAA,WBB
128902,NCAA,MTR
128902,NCAA,WTR
129020,NCAA,MFB
129020,NCAA,MBB
129020,NCAA,WBB
129020,NCAA,MBA
129020,NCAA,MTR
129020,NCAA,WTR
129215,NCAA,MBB
129215,NCAA,WBB
129215,NCAA,MBA
129215,NCAA,MTR
129215,NCAA,WTR
129242,NCAA,MBB
129242,NCAA,WBB
129242,NCAA,MBA
129242,NCAA,MTR
129242,NCAA,WTR
129525,NCAA,MBB
129525,NCAA,WBB
129525,NCAA,MBA
129525,NCAA,MTR
129525,NCAA,WTR
129774,NCAA,MBB
129774,NCAA,WBB
129774,NCAA,MBA
129774,NCAA,MTR
129774,NCAA,WTR
129941,NCAA,MFB
129941,NCAA,MBB
129941,NCAA,WBB
129941,NCAA,MBA
129941,NCAA,MTR
129941,NCAA,WTR
130183,NCAA,MFB
130183,NCAA,MBB
130183,NCAA,WBB
130183,NCAA,MBA
130183,NCAA,MTR
130183,NCAA,WTR
130226,NCAA,MBB
130226,NCAA,WBB
130226,NCAA,MBA
130226,NCAA,MTR
130226,NCAA,WTR
130253,NCAA,MFB
130253,NCAA,MBB
130253,NCAA,WBB
130253,NCAA,MBA
130253,NCAA,MTR
130253,NCAA,WTR
130314,NCAA,MBB
130314,NCAA,WBB
130314,NCAA,MTR
130314,NCAA,WTR
130493,NCAA,MFB
130493,NCAA,MBB
130493,NCAA,WBB
130493,NCAA,MBA
130493,NCAA,MTR
130493,NCAA,WTR
130590,NCAA,MFB
130590,NCAA,MBB
130590,NCAA,WBB
130590,NCAA,MBA
130590,NCAA,MTR
130590,NCAA,WTR
130624,NCAA,MFB
130624,NCAA,MBB
130624,NCAA,WBB
130624,NCAA,MBA
130624,NCAA,MTR
130624,NCAA,WTR
130697,NCAA,MFB
130697,NCAA,MBB
130697,NCAA,WBB
130697,NCAA,MBA
130697,NCAA,MTR
130697,NCAA,WTR
130776,NCAA,MFB
130776,NCAA,MBB
130776,NCAA,WBB
130776,NCAA,MBA
130794,NCAA,MFB
130794,NCAA,MBB
130794,NCAA,WBB
130794,NCAA,MBA
130794,NCAA,MTR
130794,NCAA,WTR
130934,NCAA,MFB
130934,NCAA,MBB
130934,NCAA,WBB
130934,NCAA,MBA
130934,NCAA,MTR
130934,NCAA,WTR
130943,NCAA,MFB
130943,NCAA,MBB
130943,NCAA,WBB
130943,NCAA,MBA
130943,NCAA,MTR
130943,NCAA,WTR
130989,NCAA,MBB
130989,NCAA,WBB
130989,NCAA,MBA
130989,NCAA,MTR
130989,NCAA,WTR
131113,NCAA,MBB
131113,NCAA,WBB
131113,NCAA,MBA
131113,NCAA,MTR
131113,NCAA,WTR
131159,NCAA,MBB
131159,NCAA,WBB
131159,NCAA,MTR
131159,NCAA,WTR
131283,NCAA,MFB
131283,NCAA,MBB
131283,NCAA,WBB
131283,NCAA,MBA
131283,NCAA,MTR
131283,NCAA,WTR
131399,NCAA,MBB
131399,NCAA,WBB
131399,NCAA,MTR
131399,NCAA,WTR
131450,NCAA,MFB
131450,NCAA,MBB
131450,NCAA,WBB
131450,NCAA,MBA
131450,NCAA,MTR
131450,NCAA,WTR
131469,NCAA,MBB
131469,NCAA,WBB
131469,NCAA,MBA
131469,NCAA,MTR
131469,NCAA,WTR
131496,NCAA,MFB
131496,NCAA,MBB
131496,NCAA,WBB
131496,NCAA,MBA
131496,NCAA,MTR
131496,NCAA,WTR
131520,NCAA,MFB
131520,NCAA,MBB
131520,NCAA,WBB
131520,NCAA,MTR
131520,NCAA,WTR
131876,NCAA,MBB
131876,NCAA,WBB
132471,NCAA,MBB
132471,NCAA,WBB
132471,NCAA,MBA
132602,NCAA,MFB
132602,NCAA,MBB
132602,NCAA,WBB
132602,NCAA,MBA
132602,NCAA,MTR
132602,NCAA,WTR
132657,NCAA,MBB
132657,NCAA,WBB
132657,NCAA,MBA
132657,NCAA,MTR
132657,NCAA,WTR
132903,NCAA,MFB
132903,NCAA,MBB
132903,NCAA,WBB
132903,NCAA,MBA
132903,NCAA,MTR
132903,NCAA,WTR
133492,NCAA,MBB
133492,NCAA,WBB
133492,NCAA,MBA
133526,NCAA,MFB
133526,NCAA,MBB
133526,NCAA,WBB
133526,NCAA,MBA
133526,NCAA,MTR
133526,NCAA,WTR
133553,NCAA,MBB
133553,NCAA,WBB
133553,NCAA,MBA
133553,NCAA,MTR
133553,NCAA,WTR
133650,NCAA,MFB
133650,NCAA,MBB
133650,NCAA,WBB
133650,NCAA,MBA
133650,NCAA,MTR
133650,NCAA,WTR
133669,NCAA,MFB
133669,NCAA,MBB
133669,NCAA,WBB
133669,NCAA,MBA
133669,NCAA,MTR
133669,NCAA,WTR
133711,NCAA,MBB
133711,NCAA,WBB
133711,NCAA,MBA
133711,NCAA,MTR
133711,NCAA,WTR
133809,NAIA,MBB
133809,NAIA,WBB
133809,NAIA,MTR
133809,NAIA,WTR
133881,NCAA,MBB
133881,NCAA,WBB
133881,NCAA,MBA
133881,NCAA,MTR
133881,NCAA,WTR
133951,NCAA,MFB
133951,NCAA,MBB
133951,NCAA,WBB
133951,NCAA,MBA
133951,NCAA,MTR
133951,NCAA,WTR
133979,NAIA,MFB
133979,NAIA,MBB
133979,NAIA,WBB
133979,NAIA,MBA
133979,NAIA,MTR
133979,NAIA,WTR
134079,NCAA,MBB
134079,NCAA,WBB
134079,NCAA,MBA
134079,NCAA,MTR
134079,NCAA,WTR
134097,NCAA,MFB
134097,NCAA,MBB
134097,NCAA,WBB
134097,NCAA,MBA
134097,NCAA,MTR
134097,NCAA,WTR
134130,NCAA,MFB
134130,NCAA,MBB
134130,NCAA,WBB
134130,NCAA,MBA
134130,NCAA,MTR
134130,NCAA,WTR
134945,NCAA,MBB
134945,NCAA,WBB
134945,NCAA,MBA
134945,NCAA,MTR
134945,NCAA,WTR
135081,NAIA,MFB
135081,NAIA,MBB
135081,NAIA,WBB
135081,NAIA,MBA
135081,NAIA,MTR
135081,NAIA,WTR
135726,NCAA,MFB
135726,NCAA,MBB
135726,NCAA,WBB
135726,NCAA,MBA
135726,NCAA,MTR
135726,NCAA,WTR
136172,NCAA,MBB
136172,NCAA,WBB
136172,NCAA,MBA
136172,NCAA,MTR
136172,NCAA,WTR
136215,NCAA,MBB
136215,NCAA,WBB
136215,NCAA,MBA
136215,NCAA,MTR
136215,NCAA,WTR
136330,NCAA,MBB
136330,NCAA,WBB
136330,NCAA,MBA
136330,NCAA,MTR
136330,NCAA,WTR
136950,NCAA,MBB
136950,NCAA,WBB
136950,NCAA,MBA
136950,NCAA,MTR
136950,NCAA,WTR
137032,NCAA,MBB
137032,NCAA,WBB
137032,NCAA,MBA
137032,NCAA,MTR
137032,NCAA,WTR
137351,NCAA,MFB
137351,NCAA,MBB
137351,NCAA,WBB
137351,NCAA,MBA
137351,NCAA,MTR
137351,NCAA,WTR
137476,NAIA,MFB
137476,NAIA,MBB
137476,NAIA,WBB
137476,NAIA,MBA
137476,NAIA,MTR
137476,NAIA,WTR
137546,NCAA,MFB
137546,NCAA,MBB
137546,NCAA,WBB
137546,NCAA,MBA
137546,NCAA,MTR
137546,NCAA,WTR
137564,NAIA,MFB
137564,NAIA,MBB
137564,NAIA,WBB
137564,NAIA,MBA
137564,NAIA,MTR
137564,NAIA,WTR
137847,NCAA,MBB
137847,NCAA,WBB
137847,NCAA,MBA
137847,NCAA,MTR
137847,NCAA,WTR
138275,NAIA,MFB
138275,NAIA,MBB
138275,NAIA,WBB
138275,NAIA,MBA
138275,NAIA,MTR
138275,NAIA,WTR
138293,NAIA,MFB
138293,NAIA,MBB
138293,NAIA,WBB
138293,NAIA,MBA
138293,NAIA,MTR
138293,NAIA,WTR
138354,NCAA,MFB
138354,NCAA,MBB
138354,NCAA,WBB
138354,NCAA,MBA
138354,NCAA,MTR
138354,NCAA,WTR
138600,NCAA,MBB
138600,NCAA,WBB
138600,NCAA,MTR
138600,NCAA,WTR
138716,NCAA,MFB
138716,NCAA,MBB
138716,NCAA,WBB
138716,NCAA,MBA
138716,NCAA,MTR
138716,NCAA,WTR
138868,NAIA,MFB
138868,NAIA,MBB
138868,NAIA,WBB
138868,NAIA,MBA
138868,NAIA,MTR
138868,NAIA,WTR
138947,NCAA,MFB
138947,NCAA,MBB
138947,NCAA,WBB
138947,NCAA,MBA
138947,NCAA,MTR
138947,NCAA,WTR
139144,NCAA,MFB
139144,NCAA,MBB
139144,NCAA,WBB
139144,NCAA,MBA
139144,NCAA,MTR
139144,NCAA,WTR
139199,NAIA,MBB
139199,NAIA,WBB
139199,NAIA,MTR
139199,NAIA,WTR
139205,NAIA,MBB
139205,NAIA,WBB
139205,NAIA,MBA
139205,NAIA,MTR
139205,NAIA,WTR
139250,NAIA,MBB
139250,NAIA,WBB
139311,NCAA,MBB
139311,NCAA,WBB
139311,NCAA,MTR
139311,NCAA,WTR
139366,NCAA,MBB
139366,NCAA,WBB
139366,NCAA,MBA
139366,NCAA,MTR
139366,NCAA,WTR
139393,NCAA,MBB
139393,NCAA,WBB
139393,NCAA,MBA
139393,NCAA,MTR
139393,NCAA,WTR
139463,NAIA,MBB
139463,NAIA,WBB
139463,NAIA,MTR
139463,NAIA,WTR
139630,NCAA,MBB
139630,NCAA,WBB
139630,NCAA,MBA
139630,NCAA,MTR
139630,NCAA,WTR
139658,NCAA,MBB
139658,NCAA,WBB
139658,NCAA,MBA
139658,NCAA,MTR
139658,NCAA,WTR
139719,NCAA,MFB
139719,NCAA,MBB
139719,NCAA,WBB
139719,NCAA,MBA
139719,NCAA,MTR
139719,NCAA,WTR
139755,NCAA,MFB
139755,NCAA,MBB
139755,NCAA,WBB
139755,NCAA,MBA
139755,NCAA,MTR
139755,NCAA,WTR
139764,NCAA,MBB
139764,NCAA,WBB
139764,NCAA,MBA
139764,NCAA,MTR
139764,NCAA,WTR
139861,NCAA,MBB
139861,NCAA,WBB
139861,NCAA,MBA
139861,NCAA,MTR
139861,NCAA,WTR
